lsl_timestamp,ch1,ch2,ch3,ch4
49051.44200277733,969.23828125,969.7265625,512.20703125,-1000.0
49051.44662701319,969.23828125,969.7265625,499.51171875,-982.91015625
49051.45125124905,969.23828125,969.7265625,454.58984375,-984.375
49051.455875484906,969.23828125,970.21484375,421.875,-1000.0
49051.460499720764,969.23828125,969.7265625,500.48828125,-44.921875
49051.46512395662,969.23828125,969.7265625,510.7421875,13.671875
49051.46974819248,969.23828125,969.7265625,425.29296875,-1000.0
49051.47437242834,969.23828125,969.7265625,413.57421875,-288.57421875
49051.4789966642,968.75,969.7265625,490.234375,939.453125
49051.48362090006,969.23828125,969.7265625,500.48828125,977.05078125
49051.488245135915,969.23828125,969.7265625,454.58984375,935.05859375
49051.492869371774,968.75,969.23828125,409.1796875,977.5390625
49051.49749360763,969.23828125,969.23828125,440.4296875,969.7265625
49051.50211784349,969.23828125,969.7265625,514.6484375,969.7265625
49051.50674207935,969.23828125,969.7265625,420.41015625,969.7265625
49051.51136631521,968.75,969.7265625,353.02734375,969.7265625
49051.515990551066,968.75,969.7265625,430.6640625,969.7265625
49051.520614786925,968.75,969.7265625,480.95703125,969.7265625
49051.499769827555,968.75,969.7265625,434.08203125,969.7265625
49051.50219394114,968.75,969.7265625,398.4375,969.7265625
49051.50461805472,969.23828125,970.703125,362.3046875,969.7265625
49051.507042168305,969.23828125,964.35546875,411.1328125,969.7265625
49051.50946628189,969.23828125,976.07421875,437.98828125,969.7265625
49051.51189039547,968.75,961.42578125,380.37109375,969.7265625
49051.514314509055,969.23828125,792.48046875,343.26171875,969.7265625
49051.51673862264,969.23828125,846.19140625,398.4375,969.7265625
49051.51916273622,969.23828125,998.046875,425.78125,969.7265625
49051.521586849805,969.23828125,945.3125,365.72265625,969.7265625
49051.52401096339,972.65625,590.8203125,321.77734375,969.7265625
49051.52643507697,945.3125,624.0234375,354.4921875,969.7265625
49051.528859190556,947.75390625,999.51171875,411.1328125,969.7265625
49051.53128330414,999.51171875,819.82421875,336.9140625,969.7265625
49051.53370741772,-272.4609375,260.7421875,279.296875,976.07421875
49051.536131531306,-407.2265625,134.27734375,299.31640625,920.8984375
49051.53855564489,999.51171875,803.7109375,380.37109375,999.51171875
49051.54097975847,547.36328125,832.51953125,354.00390625,625.48828125
49051.543403872056,-980.46875,125.48828125,252.9296875,-655.76171875
49051.54582798564,-977.05078125,-333.0078125,224.609375,-876.46484375
49051.58755262821,709.9609375,270.5078125,304.19921875,-551.7578125
49051.59239356115,479.00390625,914.55078125,350.09765625,-915.52734375
49051.59723449409,-986.81640625,278.80859375,253.41796875,-1000.0
49051.60207542703,-1000.0,-328.61328125,218.26171875,-979.00390625
49051.60691635997,2.9296875,196.77734375,285.15625,-1000.0
49051.61175729291,682.6171875,861.81640625,336.42578125,-1000.0
49051.616598225846,-828.125,291.015625,275.87890625,-1000.0
49051.621439158786,-1000.0,-333.49609375,194.82421875,-1000.0
49051.626280091725,-87.890625,-143.5546875,230.46875,-1000.0
49051.631121024664,919.43359375,562.5,324.70703125,-1000.0
49051.6359619576,-349.609375,294.43359375,278.3203125,-1000.0
49051.64080289054,-1000.0,-647.4609375,43.9453125,-1000.0
49051.64564382348,-972.65625,-643.06640625,59.08203125,-1000.0
49051.65048475642,399.4140625,287.109375,318.359375,-1000.0
49051.65532568936,93.75,375.0,274.90234375,-1000.0
49051.6601666223,-1000.0,-377.44140625,162.59765625,-1000.0
49051.66500755524,-1000.0,-666.50390625,177.734375,-1000.0
49051.66984848818,-76.66015625,-53.7109375,284.1796875,-1000.0
49051.67468942112,173.828125,260.25390625,255.37109375,-1000.0
49051.67953035406,-1000.0,-407.2265625,137.6953125,-1000.0
49051.669228834326,-1000.0,-847.65625,142.08984375,-1000.0
49051.673324351636,-717.28515625,-470.703125,214.35546875,-1000.0
49051.677419868945,-377.9296875,18.5546875,242.67578125,-1000.0
49051.681515386255,-979.98046875,-423.828125,147.94921875,-1000.0
49051.685610903565,-1000.0,-931.640625,28.3203125,-1000.0
49051.689706420875,-969.7265625,-803.7109375,79.58984375,-1000.0
49051.693801938185,-971.19140625,-82.03125,267.08984375,-1000.0
49051.697897455495,-983.3984375,-105.46875,232.91015625,-1000.0
49051.701992972805,-1000.0,-698.73046875,150.390625,-1000.0
