lsl_timestamp,ch1,ch2,ch3,ch4
753659.0548735592,-3.41796875,-15.625,-25.390625,-0.48828125,-205.078125
753659.0890627927,-19.04296875,-37.109375,-25.390625,-26.3671875,-117.67578125
753659.0924817161,-50.78125,-29.296875,-25.390625,-36.62109375,-276.85546875
753659.1543898018,-30.2734375,-29.78515625,-31.25,-35.15625,-449.21875
753659.1590646307,-62.5,-41.9921875,-29.296875,-49.8046875,-319.82421875
753659.1637394597,-96.19140625,-32.2265625,-26.3671875,-53.7109375,-399.90234375
753659.2104877493,-19.04296875,-10.7421875,-34.1796875,-41.015625,-541.9921875
753659.2151625783,4.39453125,-3.90625,-35.64453125,-24.90234375,-362.79296875
753659.2198374072,-25.87890625,-8.30078125,-33.203125,-32.2265625,-372.0703125
753659.2453847242,-39.0625,-35.64453125,-31.73828125,-51.26953125,-355.46875
753659.2492494332,0.9765625,-26.85546875,-25.87890625,-24.4140625,-169.921875
753659.2531141421,8.30078125,-21.97265625,-25.390625,-20.01953125,-498.53515625
753659.290818866,-33.203125,-10.25390625,-20.5078125,-18.5546875,58.10546875
753659.2945754542,-13.671875,-18.06640625,-29.296875,-13.18359375,402.83203125
753659.2983320424,8.7890625,-8.30078125,-33.69140625,-25.87890625,-153.80859375
753659.3358979245,-7.8125,-23.92578125,-36.62109375,-3.90625,86.42578125
753659.3396545127,-29.78515625,-29.78515625,-33.203125,-9.27734375,-457.51953125
753659.3802940014,-8.7890625,-27.34375,-28.80859375,-37.59765625,71.77734375
753659.3841369236,-46.875,-20.99609375,-24.90234375,-59.5703125,-187.5
753659.3879798457,-62.01171875,-24.90234375,-28.3203125,-61.5234375,-489.74609375
753659.3918227679,-48.33984375,-34.1796875,-27.83203125,-51.7578125,-361.328125
753659.4264090674,-20.5078125,-17.08984375,-42.96875,-32.2265625,-269.53125
753659.4302519895,-20.5078125,-17.578125,-48.828125,-29.78515625,-343.26171875
753659.4821505612,-24.4140625,-19.04296875,-18.5546875,-20.01953125,-166.50390625
753659.4866831122,0.0,-34.66796875,-25.390625,-21.97265625,-445.3125
753659.4912156633,-6.8359375,-43.9453125,-34.1796875,-29.296875,-9.27734375
753659.5293554132,-58.10546875,-29.78515625,-17.578125,-63.96484375,-333.0078125
753659.5330900312,-57.6171875,-33.203125,-26.85546875,-52.734375,-333.0078125
753659.5368246493,-26.3671875,-30.76171875,-42.96875,-54.19921875,98.6328125
753659.5741708301,-46.38671875,-15.13671875,-35.15625,-36.62109375,-379.39453125
753659.5779054482,-62.5,-17.578125,-26.3671875,-42.48046875,-91.30859375
753659.6240363778,-15.13671875,-42.48046875,-6.34765625,-17.08984375,-197.265625
753659.6281235414,-53.7109375,-55.17578125,-20.5078125,-28.80859375,-102.05078125
753659.632210705,-60.546875,-33.69140625,-28.3203125,-33.203125,-120.60546875
753659.6362978686,-26.3671875,-23.92578125,-25.87890625,-15.13671875,-234.375
753659.673082341,-18.5546875,-22.94921875,-30.76171875,-35.64453125,-155.2734375
753659.6771695046,-20.99609375,-31.25,-19.04296875,-37.59765625,-93.26171875
753659.7111925487,-40.0390625,-28.80859375,-25.390625,-42.48046875,-318.84765625
753659.7149808187,-20.01953125,-28.80859375,-32.2265625,-39.55078125,-263.671875
753659.7187690886,-25.87890625,-35.15625,-39.55078125,-39.0625,-285.64453125
753659.7701628811,-59.08203125,-38.57421875,-35.64453125,-37.59765625,554.19921875
753659.774864263,-15.13671875,-24.4140625,-36.62109375,-23.92578125,-276.85546875
753659.7795656449,4.8828125,-19.04296875,-27.83203125,-23.92578125,-335.44921875
753659.8265794639,-57.6171875,-38.57421875,-17.08984375,-37.59765625,-88.8671875
753659.8312808458,-58.59375,-44.43359375,-15.13671875,-44.921875,-403.80859375
753659.8592807,-16.6015625,-44.43359375,-26.85546875,-29.296875,-251.46484375
753659.8639806097,-51.7578125,-28.3203125,-43.9453125,-44.43359375,-435.05859375
753659.8686805194,-62.01171875,-21.484375,-44.921875,-62.5,-126.46484375
753659.8733804291,-23.92578125,-20.01953125,-13.18359375,-58.59375,0.9765625
753659.9156796165,-49.8046875,-31.73828125,-26.3671875,-74.21875,-59.5703125
753659.9203795262,-74.70703125,-28.3203125,-30.76171875,-92.7734375,-262.20703125
753659.9488973594,-210.44921875,10.7421875,-26.85546875,-222.16796875,-469.7265625
753659.9526888109,-198.2421875,1.953125,-31.25,-227.5390625,-43.9453125
753659.9564802623,-220.703125,-11.71875,-39.55078125,-235.3515625,-182.6171875
753659.9602717138,-251.46484375,2.44140625,-36.62109375,-239.2578125,-467.7734375
753659.9957904164,-216.796875,-29.296875,-30.76171875,-208.49609375,-398.4375
753659.9996495881,-165.52734375,-20.01953125,-21.484375,-168.9453125,16.6015625
753660.0266637905,-116.2109375,-15.625,-41.50390625,-119.140625,-381.34765625
753660.0421004775,-57.6171875,-25.390625,-33.203125,-66.40625,-134.27734375
753660.0459596493,-45.8984375,-9.765625,-44.43359375,-56.15234375,152.83203125
753660.0850151844,13.671875,-34.66796875,-24.4140625,7.32421875,-134.27734375
753660.0887909692,-1.953125,-24.90234375,-30.2734375,18.06640625,-315.4296875
753660.0925667541,17.578125,-27.83203125,-20.5078125,28.3203125,-216.796875
753660.1303246027,39.55078125,-27.83203125,-30.2734375,25.390625,150.390625
753660.1341003876,22.4609375,-26.85546875,-27.34375,17.578125,-56.15234375
753660.1378761724,-1.46484375,-37.59765625,-34.1796875,17.08984375,-430.17578125
753660.1890542075,10.7421875,-49.8046875,-29.296875,-3.90625,-11.71875
753660.1921257332,30.2734375,-50.29296875,-21.97265625,2.9296875,-442.87109375
753660.2353066176,-20.99609375,-46.38671875,-33.69140625,-11.71875,-251.46484375
753660.2400967776,0.9765625,-42.96875,-32.71484375,0.0,-327.1484375
753660.2448869376,3.90625,-39.55078125,-24.90234375,3.90625,-62.98828125
753660.2927885375,-40.0390625,-41.9921875,-35.15625,-31.25,-267.578125
753660.2975786974,-20.99609375,-38.57421875,-29.296875,-24.4140625,-137.6953125
753660.3023688574,14.6484375,-31.73828125,-30.2734375,-9.27734375,178.22265625
753660.3231126359,-31.73828125,-34.1796875,-25.87890625,-33.69140625,-295.41015625
753660.3257745119,-52.24609375,-39.0625,-20.01953125,-21.97265625,-53.7109375
753660.3550551482,8.30078125,-38.0859375,-35.64453125,-18.5546875,-218.75
753660.3577170243,-24.90234375,-22.94921875,-38.0859375,-32.71484375,-65.91796875
753660.3603789003,-48.33984375,-37.59765625,-48.828125,-43.9453125,-284.66796875
753660.3855661774,-18.06640625,-44.43359375,-36.1328125,-39.55078125,-108.3984375
753660.4165213999,12.6953125,-38.0859375,-40.52734375,0.48828125,-161.1328125
753660.4203908027,0.9765625,-45.41015625,-41.50390625,-10.7421875,159.66796875
753660.4242602055,-37.109375,-46.38671875,-41.50390625,-29.296875,-236.81640625
753660.4281296083,-38.0859375,-35.64453125,-33.69140625,-27.34375,-402.34375
753660.4598605292,-23.92578125,-41.9921875,-38.57421875,-34.1796875,60.546875
753660.4634981777,-2.9296875,-30.2734375,-42.96875,-29.296875,-225.5859375
753660.4889617175,-49.31640625,-37.109375,-37.59765625,-44.921875,352.05078125
753660.5035123116,-45.41015625,-29.78515625,-28.3203125,-41.9921875,131.34765625
753660.5071499601,-24.90234375,-32.2265625,-20.01953125,-33.69140625,-287.59765625
753660.5512039044,-48.828125,-32.2265625,-26.85546875,-31.73828125,-134.27734375
753660.555108431,-54.19921875,-27.34375,-23.4375,-41.50390625,-389.16015625
753660.5590129576,-30.76171875,-28.3203125,-31.25,-41.50390625,-229.00390625
753660.5629174842,-19.04296875,-25.390625,-35.64453125,-36.62109375,132.32421875
753660.5863446437,-41.50390625,-39.55078125,-24.4140625,-37.59765625,-508.30078125
753660.5980582235,-10.7421875,-29.296875,-34.1796875,-37.109375,-197.75390625
753660.6495972931,-19.53125,-36.62109375,-34.1796875,-54.6875,-404.78515625
753660.6539913795,-26.3671875,-36.62109375,-30.76171875,-58.59375,-219.7265625
753660.658385466,-67.3828125,-40.0390625,-36.1328125,-65.91796875,-167.96875
753660.6979322438,-67.3828125,-37.109375,-36.1328125,-45.8984375,518.5546875
753660.699290124,-34.1796875,-36.1328125,-56.15234375,-32.2265625,-271.484375
753660.7032047793,-11.71875,-35.64453125,-39.55078125,-34.1796875,-260.7421875
753660.7462659876,-57.12890625,-36.1328125,-34.1796875,-75.68359375,-100.5859375
753660.7501806429,-30.76171875,-43.9453125,-25.87890625,-59.5703125,225.5859375
753660.7540952982,-21.97265625,-32.2265625,-34.66796875,-57.12890625,-169.43359375
753660.7888660169,-46.875,-29.296875,-27.83203125,-50.78125,91.796875
753660.7926077496,-45.8984375,-15.625,-33.203125,-44.43359375,201.171875
753660.7963494823,-17.08984375,-13.18359375,-38.0859375,-38.0859375,-186.5234375
753660.8337668091,-33.69140625,-43.9453125,-37.59765625,-41.50390625,-62.01171875
753660.8375085418,-60.05859375,-42.48046875,-40.52734375,-47.8515625,-332.51953125
753660.8412502744,-43.9453125,-30.76171875,-32.71484375,-50.78125,-412.59765625
753660.8800787625,-26.3671875,-38.0859375,-42.48046875,-40.52734375,30.2734375
753660.8838791207,-55.6640625,-45.41015625,-46.875,-55.6640625,-162.109375
753660.8876794789,-68.84765625,-36.1328125,-44.43359375,-57.6171875,-177.24609375
753660.923764531,-18.5546875,-41.015625,-44.921875,-48.828125,-63.96484375
753660.927416918,-12.6953125,-37.109375,-38.57421875,-40.0390625,-383.7890625
753660.9310693049,-54.6875,-39.0625,-45.41015625,-59.5703125,-302.734375
753660.9675931744,-74.70703125,-52.734375,-47.36328125,-57.12890625,-82.51953125
753660.9712455614,-48.828125,-49.31640625,-35.64453125,-48.33984375,-220.21484375
753661.0170440263,-61.5234375,-49.8046875,-44.921875,-56.640625,-373.53515625
753661.020882918,-51.26953125,-55.17578125,-41.9921875,-41.015625,-144.04296875
753661.0247218098,-17.578125,-28.80859375,-40.52734375,-27.34375,158.69140625
753661.0631107272,-44.43359375,-32.2265625,-40.0390625,-43.9453125,-46.38671875
753661.066949619,-66.40625,-24.90234375,-47.36328125,-41.50390625,76.171875
753661.1250523988,-37.59765625,-32.2265625,-33.69140625,-24.90234375,-121.58203125
753661.1291271317,-64.94140625,-28.80859375,-38.0859375,-31.73828125,-43.9453125
753661.1332018645,-83.49609375,-41.015625,-47.8515625,-40.0390625,-307.6171875
753661.1643132468,0.9765625,-26.85546875,-44.43359375,-7.8125,-184.08203125
753661.1679776348,-10.7421875,-32.71484375,-42.48046875,-17.578125,65.4296875
753661.1716420228,-46.38671875,-37.59765625,-38.57421875,-26.85546875,-363.28125
753661.1753064108,-53.22265625,-23.4375,-40.52734375,-20.99609375,-391.6015625
753661.2082859025,-59.08203125,-36.62109375,-37.59765625,-40.0390625,144.53125
753661.2119502905,-33.69140625,-31.73828125,-37.109375,-41.9921875,62.5
753661.2156146785,-41.9921875,-37.59765625,-26.3671875,-49.31640625,-300.29296875
753661.2192790664,-64.94140625,-37.109375,-25.87890625,-49.8046875,-346.6796875
753661.2690241383,-29.296875,-22.4609375,-21.97265625,-12.20703125,134.27734375
753661.2739274206,-14.6484375,-23.92578125,-23.4375,-17.08984375,-61.5234375
753661.2788307029,4.39453125,-36.62109375,-26.3671875,-19.53125,16.11328125
753661.3278635256,-66.89453125,-38.57421875,-42.48046875,-42.96875,-109.86328125
753661.3516782899,-9.765625,-34.66796875,-39.0625,-37.59765625,-138.671875
753661.355722127,-54.19921875,-38.57421875,-37.109375,-55.6640625,-405.2734375
753661.3597659641,-49.8046875,-24.4140625,-35.64453125,-51.26953125,-246.09375
753661.4036005319,-12.20703125,-32.2265625,-12.6953125,-18.5546875,-320.80078125
753661.4074518129,-26.85546875,-41.50390625,-30.76171875,-32.2265625,-341.30859375
753661.449815904,-37.109375,-39.55078125,-28.3203125,-64.453125,-429.19921875
753661.453667185,-8.7890625,-38.57421875,-38.57421875,-54.6875,-96.19140625
753661.457518466,-37.109375,-34.1796875,-47.36328125,-60.05859375,297.36328125
753661.4938332323,-65.91796875,-28.3203125,-34.66796875,-50.78125,-189.453125
753661.4975895146,-39.0625,-41.015625,-29.78515625,-47.8515625,519.53125
753661.5013457969,-12.6953125,-31.25,-23.92578125,-47.36328125,367.1875
753661.5051020791,-43.45703125,-18.06640625,-30.2734375,-45.41015625,-581.54296875
753661.5389086196,-57.12890625,-20.99609375,-20.01953125,-62.01171875,-73.2421875
753661.5426649018,-62.5,-25.390625,-32.71484375,-58.10546875,-127.9296875
753661.5464211841,-26.85546875,-33.69140625,-35.15625,-44.43359375,-338.8671875
753661.5862441523,-50.78125,-37.109375,-49.8046875,-53.7109375,-150.390625
753661.5900029528,-71.77734375,-41.9921875,-40.0390625,-68.359375,-316.89453125
753661.5937617534,-63.4765625,-30.2734375,-37.109375,-65.91796875,-360.83984375
753661.6307550345,-2.44140625,-30.76171875,-45.41015625,-38.0859375,226.07421875
753661.6345398178,-32.71484375,-33.69140625,-41.50390625,-48.33984375,-73.2421875
753661.6383246011,-59.5703125,-22.4609375,-37.59765625,-56.640625,-266.11328125
753661.6761724341,-20.01953125,-26.3671875,-34.66796875,-35.15625,-250.0
753661.6799572174,-6.8359375,-24.4140625,-41.015625,-33.203125,-405.76171875
753661.6837420007,-29.296875,-32.71484375,-35.64453125,-31.25,-194.82421875
753661.7349491522,-49.8046875,-20.99609375,-43.45703125,-45.41015625,-3.90625
753661.7397345635,-19.04296875,-24.90234375,-34.66796875,-36.62109375,-339.84375
753661.7923740877,-54.19921875,-27.83203125,-33.69140625,-42.48046875,-466.30859375
753661.797159499,-50.78125,-31.73828125,-37.109375,-33.203125,-217.7734375
753661.8019449103,-22.94921875,-43.45703125,-35.64453125,-39.0625,-210.44921875
753661.8360433681,-17.08984375,-23.4375,-35.15625,-40.52734375,-155.76171875
753661.8406223997,-58.10546875,-15.625,-41.015625,-56.640625,-2.9296875
753661.8692272253,2.44140625,-15.13671875,-77.63671875,-37.59765625,-191.89453125
753661.8718595023,-32.2265625,-22.4609375,-78.61328125,-52.734375,89.35546875
753661.8744917793,-61.03515625,-17.578125,-66.40625,-66.89453125,-255.37109375
753661.8771240562,-41.9921875,-17.578125,-77.1484375,-63.4765625,-439.94140625
753661.900814549,-9.27734375,-30.2734375,-58.59375,-41.50390625,-114.74609375
753661.9034468259,-8.7890625,-40.0390625,-70.3125,-28.80859375,14.6484375
753661.948057656,0.9765625,-22.94921875,-35.64453125,-22.94921875,290.0390625
753661.9588629556,-35.64453125,-35.15625,-58.10546875,-45.41015625,105.95703125
753661.9624647221,4.39453125,-33.69140625,-40.52734375,-34.66796875,-141.6015625
753661.9660664886,-6.34765625,-42.48046875,-41.50390625,-40.52734375,-462.40234375
753662.002084154,-14.16015625,-26.3671875,-49.31640625,-25.87890625,232.421875
753662.0056859206,-33.69140625,-30.76171875,-28.80859375,-45.41015625,-311.5234375
753662.0249987624,-69.82421875,-45.8984375,-7.8125,-54.6875,-421.875
753662.0516357197,-79.58984375,-44.43359375,-4.39453125,-58.10546875,-173.33984375
753662.0554409993,-90.8203125,-45.41015625,3.41796875,-60.05859375,-408.203125
753662.059246279,-66.89453125,-36.62109375,-6.34765625,-50.78125,-172.36328125
753662.0630515586,-39.55078125,-29.78515625,-10.25390625,-41.015625,-109.86328125
753662.1114024037,-15.13671875,-20.99609375,-9.27734375,-18.06640625,95.703125
753662.1163232506,-53.22265625,-34.66796875,-17.08984375,-22.4609375,-286.62109375
753662.1704525665,-15.13671875,-15.13671875,-17.578125,-27.83203125,94.7265625
753662.1753734134,-16.11328125,-22.4609375,-23.92578125,-27.34375,-297.8515625
753662.1802942603,-52.24609375,-25.390625,-30.2734375,-36.1328125,-257.8125
753662.1852151072,-49.31640625,-26.3671875,-28.3203125,-29.296875,-416.9921875
753662.1990213848,-48.33984375,-34.1796875,-25.87890625,-49.31640625,-381.34765625
753662.2028727307,-10.7421875,-26.85546875,-13.671875,-35.15625,-111.328125
753662.2452375351,-57.6171875,-41.50390625,-32.71484375,-54.6875,-295.41015625
753662.249088881,-24.90234375,-51.7578125,-30.76171875,-41.50390625,-205.078125
753662.2529402268,-13.671875,-45.41015625,-42.48046875,-33.203125,-106.93359375
753662.288927059,-57.12890625,-30.2734375,-21.484375,-46.38671875,-30.2734375
753662.2926720383,-62.5,-30.2734375,-18.5546875,-43.45703125,29.78515625
753662.2964170176,-31.73828125,-26.85546875,-14.16015625,-34.66796875,-226.5625
753662.3339902611,-18.06640625,-32.2265625,-41.9921875,-45.41015625,-84.47265625
753662.3377451929,-53.7109375,-37.59765625,-35.15625,-60.546875,-354.4921875
753662.3415001248,-45.41015625,-30.76171875,-18.5546875,-48.828125,-386.23046875
753662.3790494433,-13.671875,-32.71484375,-42.48046875,-26.85546875,228.02734375
753662.3828043751,-25.390625,-36.62109375,-43.45703125,-32.2265625,-337.40234375
753662.386559307,-53.22265625,-27.34375,-45.8984375,-45.8984375,-492.67578125
753662.424459203,-10.7421875,-13.671875,-19.53125,-34.66796875,-234.375
753662.4282505296,-1.46484375,-28.80859375,-27.34375,-30.76171875,-370.1171875
753662.4320418561,-21.484375,-28.80859375,-33.69140625,-33.203125,-343.26171875
753662.4623724684,-22.94921875,-34.66796875,-35.15625,-35.64453125,-6.34765625
753662.4699551215,-67.3828125,-23.4375,-31.25,-53.22265625,-411.62109375
753662.473746448,-36.62109375,-22.4609375,-36.1328125,-39.0625,-376.46484375
753662.5264123083,-52.734375,-29.78515625,-29.78515625,-20.5078125,-291.9921875
753662.5309493672,-47.8515625,-11.71875,-35.64453125,-11.71875,-195.3125
753662.540023485,-1.46484375,-13.671875,-14.6484375,-2.44140625,-59.5703125
753662.574463972,-39.0625,-31.25,-30.2734375,-53.22265625,-386.71875
753662.578263571,-76.66015625,-46.875,-35.64453125,-62.98828125,-86.42578125
753662.58206317,-55.17578125,-32.2265625,-25.87890625,-63.96484375,-215.33203125
753662.6200591602,-16.6015625,-27.83203125,-38.0859375,-39.0625,-207.51953125
753662.6238587592,-45.41015625,-25.87890625,-34.1796875,-54.19921875,87.40234375
753662.6639264975,-31.73828125,-51.26953125,-22.94921875,-41.50390625,214.35546875
753662.6676981056,-18.06640625,-33.69140625,-18.06640625,-26.3671875,591.796875
753662.6714697137,-52.24609375,-19.04296875,-26.3671875,-46.875,-66.40625
753662.6752413218,-60.05859375,-21.97265625,-33.203125,-44.43359375,-259.27734375
753662.7091857948,-47.8515625,-52.734375,-23.4375,-33.203125,-321.2890625
753662.7129574029,-12.20703125,-39.55078125,-24.90234375,-28.3203125,-235.3515625
753662.7551871968,-32.71484375,-33.69140625,-18.5546875,-18.06640625,155.76171875
753662.7589679186,-28.80859375,-35.15625,-11.71875,-17.578125,-175.29296875
753662.7627486404,-0.9765625,-35.64453125,-20.01953125,-15.13671875,-485.3515625
753662.7988562725,-48.828125,-32.71484375,-34.66796875,-54.19921875,-270.01953125
753662.8025231434,-58.10546875,-19.53125,-24.90234375,-69.3359375,-504.8828125
753662.8061900142,-41.015625,-28.3203125,-26.85546875,-71.77734375,-341.796875
753662.8098568851,-25.390625,-31.25,-34.1796875,-68.359375,-73.73046875
753662.842858723,-30.76171875,-29.78515625,-23.92578125,-57.6171875,-252.9296875
753662.8465255939,-52.734375,-17.08984375,-23.92578125,-59.08203125,-483.3984375
753662.9050372721,-18.5546875,-39.55078125,-27.83203125,-34.1796875,-453.125
753662.9098391475,-34.1796875,-33.203125,-31.25,-41.50390625,-314.94140625
753662.9146410228,-74.70703125,-32.2265625,-38.0859375,-59.08203125,-130.859375
753662.9386503994,-80.078125,-48.33984375,-36.1328125,-41.015625,32.2265625
753662.9626597761,-51.7578125,-40.0390625,-31.73828125,-47.8515625,-553.7109375
753662.9674616514,-28.3203125,-42.48046875,-39.55078125,-44.921875,117.67578125
753662.9941725169,-67.3828125,-36.62109375,-23.92578125,-40.0390625,-338.8671875
753662.9979212107,-35.64453125,-24.90234375,-22.94921875,-24.90234375,-218.26171875
753663.0016699046,-13.671875,-23.4375,-29.296875,-18.06640625,-244.62890625
753663.0054185984,-41.50390625,-27.34375,-31.25,-29.296875,-344.7265625
753663.0399806639,-58.10546875,-24.90234375,-33.203125,-38.57421875,-323.73046875
753663.0437906847,-59.5703125,-21.97265625,-18.5546875,-32.2265625,-41.50390625
753663.0476007054,-28.3203125,-18.5546875,-18.5546875,-30.76171875,-154.78515625
753663.0857009129,-29.296875,-43.9453125,-31.25,-29.78515625,-148.4375
753663.0895109336,-67.3828125,-36.62109375,-30.2734375,-42.48046875,-290.0390625
753663.0933209544,-65.4296875,-22.4609375,-33.69140625,-40.52734375,-365.72265625
753663.1283749257,-9.27734375,-29.78515625,-53.7109375,-15.13671875,373.046875
753663.1319528362,-26.3671875,-29.296875,-51.26953125,-30.2734375,-0.48828125
753663.1355307467,-58.59375,-23.92578125,-20.5078125,-44.921875,-284.1796875
753663.1391086571,-51.26953125,-20.5078125,-10.7421875,-42.96875,-397.4609375
753663.1713098515,-32.71484375,-19.53125,-31.25,-38.57421875,-237.3046875
753663.1748877619,-8.30078125,-32.2265625,-32.71484375,-29.296875,-354.00390625
753663.2244663457,-63.4765625,-23.92578125,-17.08984375,-65.91796875,-287.109375
753663.2282281352,-26.3671875,-25.87890625,-9.765625,-44.921875,-143.06640625
753663.2319899246,-16.6015625,-27.34375,-19.04296875,-43.9453125,145.99609375
753663.2799714052,-48.33984375,-37.109375,-37.59765625,-34.66796875,-489.74609375
753663.284706455,-52.734375,-34.1796875,-30.76171875,-34.1796875,-496.09375
753663.2894415047,-28.80859375,-29.296875,-23.4375,-28.80859375,-236.81640625
753663.3367920027,-32.71484375,-27.83203125,-20.99609375,-32.2265625,-309.08203125
753663.3415270525,-75.1953125,-30.76171875,-21.97265625,-58.10546875,-407.2265625
753663.3462621022,-62.5,-31.73828125,-23.92578125,-61.5234375,-441.40625
753663.370876539,-9.27734375,-40.0390625,-40.0390625,-26.3671875,-255.37109375
753663.3747919129,-25.87890625,-33.203125,-38.0859375,-26.85546875,-229.00390625
753663.3787072867,-47.8515625,-16.6015625,-27.34375,-30.76171875,-291.015625
753663.4178610248,-22.94921875,-30.2734375,-24.90234375,-23.4375,5.859375
753663.4217763987,-26.3671875,-38.57421875,-37.59765625,-29.296875,661.62109375
753663.4256917725,-57.6171875,-37.59765625,-36.1328125,-49.8046875,-165.0390625
753663.4323231899,-15.13671875,-43.9453125,-35.64453125,-34.66796875,7.32421875
753663.4582368323,-53.22265625,-18.5546875,-22.94921875,-39.55078125,-233.3984375
753663.4619387812,-23.4375,-34.1796875,-27.34375,-34.66796875,-488.28125
753663.4656407301,-11.71875,-27.83203125,-22.4609375,-34.1796875,-436.5234375
753663.5052162455,-55.6640625,-18.06640625,-32.71484375,-43.9453125,48.828125
753663.5090697219,-43.9453125,-24.4140625,-21.97265625,-48.33984375,-317.87109375
753663.5437510093,-31.73828125,-39.0625,-34.66796875,-42.48046875,-631.34765625
753663.551457962,-41.9921875,-28.80859375,-28.3203125,-55.17578125,-135.25390625
753663.5553114384,-60.05859375,-24.90234375,-33.69140625,-49.8046875,-389.16015625
753663.5801790304,-13.18359375,-35.15625,-37.109375,-20.99609375,355.95703125
753663.5948480618,-7.8125,-28.80859375,-30.76171875,-21.484375,38.57421875
753663.5985153196,-40.52734375,-42.48046875,-22.94921875,-35.64453125,-439.94140625
753663.6021825775,-41.015625,-38.0859375,-16.11328125,-29.296875,-325.68359375
753663.6388551559,-26.3671875,-47.36328125,-46.38671875,-44.921875,-172.36328125
753663.6425224137,-25.87890625,-30.2734375,-49.31640625,-35.64453125,-229.00390625
753663.7152539791,-47.8515625,-51.7578125,-27.83203125,-44.921875,-370.1171875
753663.720239823,-16.11328125,-40.52734375,-38.57421875,-31.73828125,-201.171875
753663.7252256669,-29.296875,-24.4140625,-34.66796875,-31.73828125,134.27734375
753663.7442393826,-71.2890625,-23.92578125,-44.43359375,-77.1484375,-398.92578125
753663.7468575959,-44.921875,-24.4140625,-55.17578125,-60.546875,-136.23046875
753663.7494758092,-14.6484375,-28.80859375,-38.57421875,-55.17578125,-151.3671875
753663.7520940225,-18.06640625,-14.6484375,-15.13671875,-56.640625,-279.78515625
753663.7756579422,-58.59375,-48.828125,-26.85546875,-80.078125,-148.4375
753663.7782761555,-64.453125,-39.55078125,-32.71484375,-76.66015625,-180.6640625
753663.7808943688,-35.64453125,-34.1796875,-26.3671875,-65.91796875,-460.44921875
753663.8335068357,-18.06640625,-37.109375,-34.66796875,-62.5,-16.11328125
753663.8371318546,-47.8515625,-29.296875,-25.87890625,-62.01171875,-303.22265625
753663.8407568735,-56.640625,-22.94921875,-39.0625,-61.5234375,-458.49609375
753663.8770070622,-18.5546875,-44.921875,-30.2734375,-33.69140625,511.71875
753663.8806320811,-30.76171875,-42.96875,-33.69140625,-34.1796875,-170.41015625
753663.8842570999,-49.31640625,-21.484375,-30.76171875,-39.0625,-590.33203125
753663.8878821188,-43.9453125,-24.90234375,-17.578125,-29.78515625,-300.29296875
753663.926938892,-38.0859375,-45.8984375,-40.52734375,-37.59765625,-148.92578125
753663.9307719211,-15.13671875,-41.50390625,-56.640625,-38.0859375,-240.234375
753663.9842286825,-49.8046875,-31.25,-19.04296875,-44.921875,-180.17578125
753663.9889619827,-15.625,-33.69140625,-16.11328125,-31.25,-332.51953125
753663.9936952828,-15.13671875,-41.015625,-29.78515625,-35.15625,-148.92578125
753664.0078951834,-40.52734375,-28.80859375,-21.484375,-31.25,-190.4296875
753664.0410282847,-61.03515625,-20.5078125,-33.69140625,-70.80078125,-519.04296875
753664.0457615849,-51.7578125,-21.484375,-30.76171875,-61.5234375,-318.359375
753664.0504948851,-28.3203125,-27.83203125,-42.48046875,-61.03515625,-185.546875
753664.0899739141,-32.71484375,-31.73828125,-17.08984375,-61.03515625,-258.7890625
753664.0950278805,-66.89453125,-45.41015625,-20.5078125,-65.91796875,-200.68359375
753664.1506215112,-14.6484375,-32.2265625,-49.31640625,-46.875,-315.91796875
753664.1556754776,-38.0859375,-38.57421875,-41.9921875,-51.26953125,359.86328125
753664.160729444,-65.91796875,-34.66796875,-39.55078125,-62.01171875,65.4296875
753664.1579646207,-50.78125,-17.08984375,-39.55078125,-56.640625,-366.2109375
753664.1614227024,-15.625,-27.34375,-25.87890625,-44.921875,-101.5625
753664.164880784,2.44140625,-38.0859375,-25.390625,-30.2734375,295.8984375
753664.1683388656,-24.4140625,-30.2734375,-28.80859375,-39.0625,19.04296875
753664.2121835804,-34.1796875,-42.48046875,-27.34375,-42.48046875,-18.06640625
753664.2160118544,-0.9765625,-44.921875,-25.87890625,-30.2734375,-166.9921875
753664.2198401283,3.90625,-28.80859375,-27.34375,-18.06640625,-478.02734375
753664.2236684023,-32.71484375,-29.78515625,-26.85546875,-37.59765625,-479.98046875
753664.258122868,-42.96875,-22.4609375,-25.87890625,-39.55078125,126.953125
753664.261951142,-38.0859375,-30.2734375,-27.83203125,-42.48046875,-388.18359375
753664.3011206249,-27.83203125,-22.4609375,-35.64453125,-46.38671875,-148.4375
753664.3050269722,-53.7109375,-21.484375,-31.25,-49.31640625,-334.47265625
753664.3089333195,-29.78515625,-37.109375,-26.85546875,-34.1796875,-343.26171875
753664.3128396668,-2.9296875,-27.34375,-17.08984375,-20.01953125,-289.0625
753664.3479967928,-9.765625,-26.3671875,-37.59765625,-39.0625,-15.625
753664.3519031401,-31.25,-26.85546875,-25.87890625,-42.48046875,-380.859375
753664.3558094874,-51.26953125,-28.3203125,-28.3203125,-45.41015625,-110.83984375
753664.399072689,-32.2265625,-28.80859375,-36.62109375,-40.0390625,-384.27734375
753664.403500101,-20.5078125,-32.71484375,-43.9453125,-37.109375,-227.05078125
753664.4079275129,-47.8515625,-35.64453125,-38.57421875,-43.45703125,204.58984375
